date,product_id,price,is_promo,is_stockout,units_sold,revenue,margin
2024-12-06,26,923.84,0,0,26,24019.96,8283.72
2024-12-07,26,920.46,0,0,14,12886.49,4413.13
2024-12-08,26,919.29,0,0,18,16547.19,5652.87
2024-12-09,26,915.4,0,0,23,21054.26,7133.74
2024-12-10,26,913.24,0,0,18,16438.35,5544.03
2024-12-11,26,912.62,0,0,26,23728.24,7992.0
2024-12-12,26,910.49,0,0,19,17299.29,5799.73
2024-12-13,26,908.47,0,0,12,10901.65,3638.77
2024-12-14,26,906.66,0,0,14,12693.23,4219.87
2024-12-15,26,904.45,0,0,29,26229.07,8677.11
2024-12-16,26,901.43,0,0,26,23437.21,7700.97
2024-12-17,26,901.99,0,0,20,18039.89,5935.09
2024-12-18,26,902.89,0,0,16,14446.29,4762.45
2024-12-19,26,902.2,0,0,18,16239.59,5345.27
2024-12-20,26,899.5,0,0,15,13492.49,4413.89
2024-12-21,26,899.53,0,0,19,17091.13,5591.57
2024-12-22,26,898.28,0,0,17,15270.78,4981.7
2024-12-23,26,896.42,0,0,20,17928.4,5823.6
2024-12-24,26,896.32,0,0,15,13444.76,4366.16
2024-12-25,26,897.78,0,0,19,17057.76,5558.2
2024-12-26,26,898.71,0,0,17,15278.0,4988.92
2024-12-27,26,897.73,0,0,15,13465.98,4387.38
2024-12-28,26,897.73,0,0,17,15261.41,4972.33
2024-12-29,26,898.33,0,0,23,20661.59,6741.07
2024-12-30,26,896.77,0,0,20,17935.4,5830.6
2024-12-31,26,896.65,0,0,22,19726.28,6411.0
2025-01-01,26,897.72,0,0,18,16159.04,5264.72
2025-01-02,26,897.12,0,0,18,16148.16,5253.84
2025-01-03,26,895.6,0,0,20,17911.99,5807.19
2025-01-04,26,895.03,0,0,8,7160.2,2318.28
2025-01-05,26,893.42,0,0,17,15188.16,4899.08
2025-01-06,26,892.59,0,0,25,22314.66,7183.66
2025-01-07,26,893.56,0,0,21,18764.84,6054.8
2025-01-08,26,896.14,0,0,20,17922.78,5817.98
2025-01-09,26,895.11,0,0,22,19692.51,6377.23
2025-01-10,26,895.95,0,0,19,17023.14,5523.58
2025-01-11,26,898.01,0,0,19,17062.23,5562.67
2025-01-12,26,898.78,0,0,18,16177.99,5283.67
2025-01-13,26,897.44,0,0,20,17948.79,5843.99
2025-01-14,26,897.36,0,0,20,17947.29,5842.49
2025-01-15,26,898.56,0,0,12,10782.66,3519.78
2025-01-16,26,899.33,0,1,0,0.0,0.0
2025-01-17,26,898.9,0,0,17,15281.22,4992.14
2025-01-18,26,898.16,0,0,19,17065.06,5565.5
2025-01-19,26,897.25,0,0,21,18842.21,6132.17
2025-01-20,26,896.35,0,0,12,10756.24,3493.36
2025-01-21,26,897.61,0,0,31,27825.96,9063.52
2025-01-22,26,897.25,0,0,9,8075.23,2628.07
2025-01-23,26,899.07,0,0,17,15284.12,4995.04
2025-01-24,26,900.59,0,0,21,18912.32,6202.28
2025-01-25,26,902.09,0,0,20,18041.81,5937.01
2025-01-26,26,903.35,0,0,13,11743.58,3875.46
2025-01-27,26,904.52,0,0,17,15376.88,5087.8
2025-01-28,26,903.14,0,0,18,16256.48,5362.16
2025-01-29,26,903.75,0,0,16,14460.04,4776.2
2025-01-30,26,903.24,0,0,25,22580.97,7449.97
2025-01-31,26,901.81,0,0,23,20741.52,6821.0
2025-02-01,26,903.15,0,0,23,20772.5,6851.98
2025-02-02,26,903.67,0,0,15,13555.04,4476.44
2025-02-03,26,904.03,0,0,17,15368.45,5079.37
2025-02-04,26,905.11,0,0,16,14481.77,4797.93
2025-02-05,26,902.86,0,0,18,16251.46,5357.14
2025-02-06,26,903.12,0,0,20,18062.42,5957.62
2025-02-07,26,901.96,0,0,27,24352.89,8011.41
2025-02-08,26,901.96,0,0,24,21646.95,7121.19
2025-02-09,26,901.51,0,0,11,9916.6,3258.96
2025-02-10,26,902.07,0,0,18,16237.23,5342.91
2025-02-11,26,900.57,0,0,20,18011.45,5906.65
2025-02-12,26,901.21,0,0,20,18024.18,5919.38
2025-02-13,26,901.99,0,0,18,16235.89,5341.57
2025-02-14,26,901.2,1,0,22,19826.48,6511.2
2025-02-15,26,899.81,0,0,21,18896.02,6185.98
2025-02-16,26,899.21,0,0,22,19782.52,6467.24
2025-02-17,26,899.31,0,0,22,19784.74,6469.46
2025-02-18,26,899.33,0,1,0,0.0,0.0
2025-02-19,26,898.21,0,0,28,25149.92,8203.2
2025-02-20,26,896.82,0,0,22,19730.1,6414.82
2025-02-21,26,896.34,0,0,10,8963.41,2911.01
2025-02-22,26,897.65,0,0,22,19748.27,6432.99
2025-02-23,26,897.75,0,0,17,15261.73,4972.65
2025-02-24,26,897.71,0,0,22,19749.51,6434.23
2025-02-25,26,895.93,0,0,17,15230.87,4941.79
2025-02-26,26,893.09,0,0,17,15182.56,4893.48
2025-02-27,26,894.18,0,0,19,16989.39,5489.83
2025-02-28,26,893.41,1,0,22,19655.07,6339.79
2025-03-01,26,896.3,0,0,19,17029.77,5530.21
2025-03-02,26,896.54,0,0,14,12551.6,4078.24
2025-03-03,26,896.55,0,0,29,26000.01,8448.05
2025-03-04,26,897.96,0,0,21,18857.24,6147.2
2025-03-05,26,899.81,1,0,28,25194.7,8247.98
2025-03-06,26,900.22,0,0,23,20704.97,6784.45
2025-03-07,26,901.14,0,0,12,10813.71,3550.83
2025-03-08,26,901.35,0,0,11,9914.9,3257.26
2025-03-09,26,903.86,0,0,27,24404.25,8062.77
2025-03-10,26,905.14,0,0,21,19007.86,6297.82
2025-03-11,26,904.95,0,0,20,18099.06,5994.26
2025-03-12,26,906.97,0,0,32,29022.96,9655.28
2025-03-13,26,907.57,0,0,26,23596.7,7860.46
2025-03-14,26,907.38,0,0,25,22684.54,7553.54
2025-03-15,26,908.22,0,0,20,18164.39,6059.59
2025-03-16,26,906.78,0,0,20,18135.56,6030.76
2025-03-17,26,907.29,0,0,27,24496.88,8155.4
2025-03-18,26,905.76,0,0,18,16303.73,5409.41
2025-03-19,26,906.17,0,0,18,16311.11,5416.79
2025-03-20,26,905.16,0,0,21,19008.36,6298.32
2025-03-21,26,904.55,0,0,22,19900.11,6584.83
2025-03-22,26,905.63,0,0,15,13584.39,4505.79
2025-03-23,26,906.3,0,0,25,22657.62,7526.62
2025-03-24,26,907.2,0,0,18,16329.6,5435.28
2025-03-25,26,904.62,0,0,24,21710.91,7185.15
2025-03-26,26,904.05,1,0,22,19889.08,6573.8
2025-03-27,26,904.56,0,0,18,16282.16,5387.84
2025-03-28,26,906.9,0,0,21,19044.97,6334.93
2025-03-29,26,908.14,0,0,13,11805.8,3937.68
2025-03-30,26,909.06,0,0,15,13635.89,4557.29
2025-03-31,26,906.89,0,0,22,19951.64,6636.36
2025-04-01,26,907.38,0,0,15,13610.67,4532.07
2025-04-02,26,906.74,0,0,18,16321.26,5426.94
2025-04-03,26,907.08,0,0,23,20862.73,6942.21
2025-04-04,26,906.13,0,0,22,19934.95,6619.67
2025-04-05,26,906.56,0,0,33,29916.46,9943.54
2025-04-06,26,905.75,0,0,22,19926.41,6611.13
2025-04-07,26,903.02,0,0,21,18963.5,6253.46
2025-04-08,26,903.29,0,0,29,26195.35,8643.39
2025-04-09,26,904.05,0,0,12,10848.6,3585.72
2025-04-10,26,903.16,0,0,24,21675.91,7150.15
2025-04-11,26,902.31,0,0,27,24362.36,8020.88
2025-04-12,26,901.15,0,0,14,12616.09,4142.73
2025-04-13,26,900.64,0,0,22,19814.18,6498.9
2025-04-14,26,901.33,0,0,15,13519.88,4441.28
2025-04-15,26,901.11,0,0,15,13516.69,4438.09
2025-04-16,26,899.93,0,0,24,21598.43,7072.67
2025-04-17,26,898.69,0,0,19,17075.15,5575.59
2025-04-18,26,897.59,0,0,19,17054.26,5554.7
2025-04-19,26,896.7,0,0,26,23314.07,7577.83
2025-04-20,26,895.55,0,0,25,22388.81,7257.81
2025-04-21,26,896.08,0,0,17,15233.3,4944.22
2025-04-22,26,897.06,0,0,17,15250.03,4960.95
2025-04-23,26,895.84,0,0,20,17916.89,5812.09
2025-04-24,26,896.45,0,0,14,12550.31,4076.95
2025-04-25,26,895.75,0,0,22,19706.54,6391.26
2025-04-26,26,895.39,0,0,22,19698.59,6383.31
2025-04-27,26,895.83,0,0,16,14333.31,4649.47
2025-04-28,26,896.39,0,0,23,20616.94,6696.42
2025-04-29,26,894.33,0,0,24,21463.88,6938.12
2025-04-30,26,895.87,0,0,18,16125.57,5231.25
2025-05-01,26,893.28,0,0,12,10719.34,3456.46
2025-05-02,26,894.01,0,0,19,16986.12,5486.56
2025-05-03,26,893.93,0,0,33,29499.8,9526.88
2025-05-04,26,893.06,0,0,17,15182.05,4892.97
2025-05-05,26,894.14,0,0,20,17882.83,5778.03
2025-05-06,26,892.08,0,0,23,20517.82,6597.3
2025-05-07,26,891.16,0,0,20,17823.2,5718.4
2025-05-08,26,892.04,0,0,6,5352.23,1720.79
2025-05-09,26,893.16,0,0,10,8931.62,2879.22
2025-05-10,26,891.97,0,0,25,22299.26,7168.26
2025-05-11,26,892.28,0,0,24,21414.76,6889.0
2025-05-12,26,892.48,0,0,23,20527.15,6606.63
2025-05-13,26,891.85,0,0,15,13377.76,4299.16
2025-05-14,26,889.69,0,0,15,13345.31,4266.71
2025-05-15,26,889.03,0,0,18,16002.52,5108.2
2025-05-16,26,888.35,0,0,14,12436.92,3963.56
2025-05-17,26,888.3,0,0,24,21319.2,6793.44
2025-05-18,26,886.93,0,0,24,21286.25,6760.49
2025-05-19,26,886.87,0,0,16,14189.92,4506.08
2025-05-20,26,886.42,0,0,20,17728.35,5623.55
2025-05-21,26,887.49,0,0,22,19524.88,6209.6
2025-05-22,26,887.3,0,0,25,22182.46,7051.46
2025-05-23,26,888.87,0,1,0,0.0,0.0
2025-05-24,26,889.27,0,0,18,16006.87,5112.55
2025-05-25,26,889.05,0,0,23,20448.08,6527.56
2025-05-26,26,889.28,0,0,21,18674.96,5964.92
2025-05-27,26,887.65,0,0,15,13314.77,4236.17
2025-05-28,26,888.09,0,0,18,15985.56,5091.24
2025-05-29,26,889.59,1,0,29,25798.0,8246.04
2025-05-30,26,888.56,0,0,24,21325.5,6799.74
2025-05-31,26,889.35,1,0,43,38242.23,12216.91
2025-06-01,26,888.48,0,0,25,22212.05,7081.05
2025-06-02,26,888.56,0,0,16,14217.03,4533.19
2025-06-03,26,888.37,0,0,27,23985.91,7644.43
2025-06-04,26,888.19,0,0,26,23092.88,7356.64
2025-06-05,26,889.67,0,0,37,32917.61,10523.73
2025-06-06,26,891.34,0,0,18,16044.15,5149.83
2025-06-07,26,892.87,0,0,23,20536.0,6615.48
2025-06-08,26,895.99,0,0,25,22399.69,7268.69
2025-06-09,26,896.11,0,0,28,25091.21,8144.49
2025-06-10,26,896.95,0,0,15,13454.31,4375.71
2025-06-11,26,896.33,0,0,11,9859.6,3201.96
2025-06-12,26,896.93,0,0,29,26011.04,8459.08
2025-06-13,26,897.52,0,0,18,16155.42,5261.1
2025-06-14,26,897.45,0,1,0,0.0,0.0
2025-06-15,26,896.17,0,0,26,23300.41,7564.17
2025-06-16,26,897.99,0,0,24,21551.87,7026.11
2025-06-17,26,896.7,0,0,19,17037.33,5537.77
2025-06-18,26,894.63,0,0,28,25049.68,8102.96
2025-06-19,26,893.76,0,0,21,18768.98,6058.94
2025-06-20,26,892.3,0,0,31,27661.17,8898.73
2025-06-21,26,892.53,0,0,22,19635.61,6320.33
2025-06-22,26,892.09,0,0,18,16057.55,5163.23
2025-06-23,26,893.13,0,0,21,18755.78,6045.74
2025-06-24,26,894.07,0,1,0,0.0,0.0
2025-06-25,26,894.53,0,0,25,22363.3,7232.3
2025-06-26,26,896.51,0,0,19,17033.62,5534.06
2025-06-27,26,896.44,0,0,13,11653.73,3785.61
2025-06-28,26,896.16,0,0,15,13442.36,4363.76
2025-06-29,26,896.65,0,0,17,15243.0,4953.92
2025-06-30,26,896.04,0,0,22,19712.95,6397.67
2025-07-01,26,895.05,0,0,13,11635.65,3767.53
2025-07-02,26,894.95,0,0,29,25953.57,8401.61
2025-07-03,26,893.02,0,0,25,22325.38,7194.38
2025-07-04,26,893.71,0,0,24,21449.12,6923.36
2025-07-05,26,892.98,0,0,16,14287.71,4603.87
2025-07-06,26,892.51,0,1,0,0.0,0.0
2025-07-07,26,891.85,0,0,16,14269.56,4585.72
2025-07-08,26,893.7,0,0,11,9830.67,3173.03
2025-07-09,26,893.22,0,0,12,10718.67,3455.79
2025-07-10,26,893.02,0,0,29,25897.46,8345.5
2025-07-11,26,892.45,0,0,26,23203.72,7467.48
2025-07-12,26,891.69,0,0,22,19617.14,6301.86
2025-07-13,26,892.63,0,0,25,22315.78,7184.78
2025-07-14,26,891.75,0,0,23,20510.29,6589.77
2025-07-15,26,892.62,0,0,15,13389.31,4310.71
2025-07-16,26,891.71,1,0,41,36560.04,11745.2
2025-07-17,26,892.03,1,0,32,28544.89,9177.21
2025-07-18,26,893.41,0,0,16,14294.49,4610.65
2025-07-19,26,893.34,0,0,15,13400.11,4321.51
2025-07-20,26,893.54,0,0,25,22338.51,7207.51
2025-07-21,26,892.87,0,0,23,20536.03,6615.51
2025-07-22,26,893.71,0,0,24,21449.13,6923.37
2025-07-23,26,893.88,0,0,15,13408.25,4329.65
2025-07-24,26,893.73,0,0,21,18768.42,6058.38
2025-07-25,26,894.11,0,0,15,13411.7,4333.1
2025-07-26,26,891.8,0,0,29,25862.3,8310.34
2025-07-27,26,892.43,0,0,26,23203.19,7466.95
2025-07-28,26,892.8,0,0,20,17855.97,5751.17
2024-12-01,27,1368.46,0,0,7,9579.2,1903.63
2024-12-02,27,1357.64,0,0,12,16291.73,3133.61
2024-12-03,27,1351.96,0,0,13,17575.5,3320.87
2024-12-04,27,1348.83,0,0,23,31023.03,5803.3
2024-12-05,27,1346.51,0,0,24,32316.27,6000.03
2024-12-06,27,1344.72,0,1,0,0.0,0.0
2024-12-07,27,1341.54,0,0,21,28172.35,5145.64
2024-12-08,27,1340.02,0,0,12,16080.22,2922.1
2024-12-09,27,1339.74,0,0,21,28134.45,5107.74
2024-12-10,27,1339.74,0,0,14,18756.36,3405.22
2024-12-11,27,1337.04,0,0,24,32088.84,5772.6
2024-12-12,27,1333.15,0,0,10,13331.45,2366.35
2024-12-13,27,1333.13,0,0,16,21330.01,3785.85
2024-12-14,27,1332.99,0,0,16,21327.87,3783.71
2024-12-15,27,1332.44,1,0,29,38640.78,6841.99
2024-12-16,27,1332.66,0,0,30,39979.75,7084.45
2024-12-17,27,1331.97,0,0,23,30635.27,5415.54
2024-12-18,27,1333.12,0,0,17,22663.05,4022.38
2024-12-19,27,1334.9,0,0,13,17353.68,3099.05
2024-12-20,27,1333.97,0,0,13,17341.66,3087.03
2024-12-21,27,1333.41,1,1,0,0.0,0.0
2024-12-22,27,1333.26,0,0,11,14665.9,2604.29
2024-12-23,27,1329.39,0,0,31,41211.22,7219.41
2024-12-24,27,1328.47,0,0,22,29226.4,5103.18
2024-12-25,27,1326.56,0,0,19,25204.65,4370.96
2024-12-26,27,1326.36,0,0,24,31832.63,5516.39
2024-12-27,27,1323.94,0,0,16,21183.07,3638.91
2024-12-28,27,1322.92,0,0,20,26458.34,4528.14
2024-12-29,27,1324.73,0,0,20,26494.65,4564.45
2024-12-30,27,1324.62,0,0,14,18544.65,3193.51
2024-12-31,27,1327.14,0,0,12,15925.66,2767.54
2025-01-01,27,1325.55,0,0,21,27836.56,4809.85
2025-01-02,27,1326.45,0,0,14,18570.24,3219.1
2025-01-03,27,1325.63,0,0,19,25186.92,4353.23
2025-01-04,27,1325.66,0,0,21,27838.84,4812.13
2025-01-05,27,1322.52,0,0,16,21160.26,3616.1
2025-01-06,27,1323.2,0,0,12,15878.36,2720.24
2025-01-07,27,1323.77,0,0,18,23827.93,4090.75
2025-01-08,27,1324.65,0,0,18,23843.7,4106.52
2025-01-09,27,1327.03,0,0,23,30521.66,5301.93
2025-01-10,27,1324.37,0,0,15,19865.53,3417.88
2025-01-11,27,1324.28,0,0,19,25161.29,4327.6
2025-01-12,27,1319.42,0,0,14,18471.94,3120.8
2025-01-13,27,1320.46,0,0,24,31691.13,5374.89
2025-01-14,27,1321.51,0,0,23,30394.8,5175.07
2025-01-15,27,1323.86,1,0,23,30448.86,5229.13
2025-01-16,27,1323.74,0,1,0,0.0,0.0
2025-01-17,27,1326.58,0,0,25,33164.46,5751.71
2025-01-18,27,1326.01,0,0,17,22542.14,3901.47
2025-01-19,27,1322.96,0,0,23,30428.13,5208.4
2025-01-20,27,1321.48,0,0,22,29072.66,4949.44
2025-01-21,27,1320.09,0,0,17,22441.49,3800.82
2025-01-22,27,1318.89,0,0,21,27696.73,4670.02
2025-01-23,27,1317.69,0,0,20,26353.9,4423.7
2025-01-24,27,1316.28,0,0,15,19744.21,3296.56
2025-01-25,27,1316.31,0,0,18,23693.63,3956.45
2025-01-26,27,1315.62,0,0,18,23681.14,3943.96
2025-01-27,27,1315.96,0,0,23,30267.19,5047.46
2025-01-28,27,1315.12,0,0,18,23672.09,3934.91
2025-01-29,27,1314.61,0,0,21,27606.82,4580.11
2025-01-30,27,1317.47,0,0,30,39524.18,6628.88
2025-01-31,27,1316.78,0,0,14,18434.85,3083.71
2025-02-01,27,1316.39,0,0,14,18429.44,3078.3
2025-02-02,27,1314.98,1,0,39,51284.03,8520.14
2025-02-03,27,1315.41,0,0,18,23677.29,3940.11
2025-02-04,27,1317.66,0,0,14,18447.2,3096.06
2025-02-05,27,1317.02,0,0,24,31608.44,5292.2
2025-02-06,27,1317.81,0,0,17,22402.7,3762.03
2025-02-07,27,1316.87,0,0,20,26337.34,4407.14
2025-02-08,27,1317.01,0,0,30,39510.4,6615.1
2025-02-09,27,1316.06,0,0,19,25005.23,4171.54
2025-02-10,27,1312.68,0,0,20,26253.68,4323.48
2025-02-11,27,1312.52,0,0,20,26250.49,4320.29
2025-02-12,27,1312.98,0,0,16,21007.68,3463.52
2025-02-13,27,1307.89,0,0,22,28773.54,4650.32
2025-02-14,27,1310.41,0,0,14,18345.77,2994.63
2025-02-15,27,1311.09,1,0,34,44577.06,7295.72
2025-02-16,27,1309.63,0,0,20,26192.67,4262.47
2025-02-17,27,1308.91,0,0,18,23560.3,3823.12
2025-02-18,27,1309.86,0,0,31,40605.7,6613.89
2025-02-19,27,1310.37,0,0,15,19655.57,3207.92
2025-02-20,27,1309.75,0,0,18,23575.58,3838.4
2025-02-21,27,1310.85,0,0,22,28838.72,4715.5
2025-02-22,27,1311.38,0,0,19,24916.21,4082.52
2025-02-23,27,1313.0,0,0,23,30198.95,4979.22
2025-02-24,27,1311.28,0,0,19,24914.39,4080.7
2025-02-25,27,1310.5,0,0,24,31452.11,5135.87
2025-02-26,27,1305.87,0,0,16,20893.94,3349.78
2025-02-27,27,1306.93,0,0,16,20910.82,3366.66
2025-02-28,27,1305.06,0,0,19,24796.17,3962.48
2025-03-01,27,1303.42,0,0,29,37799.16,6000.37
2025-03-02,27,1301.71,0,0,15,19525.63,3077.98
2025-03-03,27,1303.92,0,0,22,28686.29,4563.07
2025-03-04,27,1304.83,0,0,11,14353.15,2291.54
2025-03-05,27,1306.13,0,0,18,23510.28,3773.1
2025-03-06,27,1307.8,0,0,22,28771.65,4648.43
2025-03-07,27,1308.58,0,0,20,26171.58,4241.38
2025-03-08,27,1308.65,0,0,24,31407.63,5091.39
2025-03-09,27,1307.89,0,0,18,23541.99,3804.81
2025-03-10,27,1306.61,0,0,20,26132.16,4201.96
2025-03-11,27,1306.07,0,0,17,22203.19,3562.52
2025-03-12,27,1305.48,0,0,27,35248.04,5642.27
2025-03-13,27,1304.94,0,0,12,15659.34,2501.22
2025-03-14,27,1305.9,0,0,23,30035.7,4815.97
2025-03-15,27,1306.33,0,0,19,24820.27,3986.58
2025-03-16,27,1304.11,0,0,29,37819.27,6020.48
2025-03-17,27,1303.0,0,0,22,28666.03,4542.81
2025-03-18,27,1302.03,0,0,19,24738.6,3904.91
2025-03-19,27,1299.29,0,0,19,24686.43,3852.74
2025-03-20,27,1297.56,0,0,26,33736.48,5227.22
2025-03-21,27,1295.55,0,0,22,28502.03,4378.81
2025-03-22,27,1293.2,0,0,17,21984.4,3343.73
2025-03-23,27,1292.6,0,0,19,24559.39,3725.7
2025-03-24,27,1291.39,0,0,15,19370.84,2923.19
2025-03-25,27,1293.42,0,0,15,19401.29,2953.64
2025-03-26,27,1292.66,0,0,23,29731.29,4511.56
2025-03-27,27,1294.27,0,0,24,31062.54,4746.3
2025-03-28,27,1294.86,0,0,19,24602.41,3768.72
2025-03-29,27,1295.58,1,0,30,38867.26,5971.96
2025-03-30,27,1296.24,0,0,18,23332.27,3595.09
2025-03-31,27,1297.9,0,0,25,32447.41,5034.66
2025-04-01,27,1301.73,0,0,27,35146.66,5540.89
2025-04-02,27,1300.03,0,0,14,18200.41,2849.27
2025-04-03,27,1299.35,0,0,24,31184.38,4868.14
2025-04-04,27,1296.64,0,0,17,22042.86,3402.19
2025-04-05,27,1294.54,1,0,31,40130.82,6139.01
2025-04-06,27,1293.05,0,0,21,27154.06,4127.35
2025-04-07,27,1289.8,0,0,14,18057.13,2705.99
2025-04-08,27,1289.17,0,0,20,25783.5,3853.3
2025-04-09,27,1288.83,0,0,23,29643.01,4423.28
2025-04-10,27,1290.78,0,0,26,33560.24,5050.98
2025-04-11,27,1289.87,0,0,19,24507.55,3673.86
2025-04-12,27,1291.58,0,0,29,37455.82,5657.03
2025-04-13,27,1292.1,0,0,9,11628.92,1760.33
2025-04-14,27,1290.07,1,0,38,49022.75,7355.37
2025-04-15,27,1288.36,0,0,28,36074.18,5371.9
2025-04-16,27,1287.3,0,0,22,28320.57,4197.35
2025-04-17,27,1287.3,0,1,0,0.0,0.0
2025-04-18,27,1285.72,0,0,15,19285.84,2838.19
2025-04-19,27,1283.01,0,0,20,25660.27,3730.07
2025-04-20,27,1282.1,0,0,15,19231.49,2783.84
2025-04-21,27,1280.56,0,0,23,29452.96,4233.23
2025-04-22,27,1283.34,0,0,21,26950.13,3923.42
2025-04-23,27,1284.57,0,0,17,21837.7,3197.03
2025-04-24,27,1281.74,0,0,21,26916.62,3889.91
2025-04-25,27,1281.65,0,0,19,24351.28,3517.59
2025-04-26,27,1281.7,0,0,18,23070.61,3333.43
2025-04-27,27,1281.29,0,0,21,26907.09,3880.38
2025-04-28,27,1284.2,0,0,30,38526.01,5630.71
2025-04-29,27,1286.42,0,0,25,32160.39,4747.64
2025-04-30,27,1284.55,0,0,18,23121.99,3384.81
2025-05-01,27,1282.12,0,0,16,20513.92,2969.76
2025-05-02,27,1281.98,0,0,16,20511.63,2967.47
2025-05-03,27,1282.07,0,0,22,28205.46,4082.24
2025-05-04,27,1282.34,0,0,17,21799.74,3159.07
2025-05-05,27,1282.91,0,0,23,29507.01,4287.28
2025-05-06,27,1284.52,1,0,26,33397.49,4888.23
2025-05-07,27,1285.63,0,0,28,35997.67,5295.39
2025-05-08,27,1286.43,0,0,16,20582.86,3038.7
2025-05-09,27,1288.16,0,0,19,24474.96,3641.27
2025-05-10,27,1290.78,0,0,19,24524.78,3691.09
2025-05-11,27,1291.42,0,0,20,25828.45,3898.25
2025-05-12,27,1293.95,0,0,25,32348.83,4936.08
2025-05-13,27,1296.38,1,0,31,40187.64,6195.83
2025-05-14,27,1296.73,0,0,21,27231.24,4204.53
2025-05-15,27,1296.58,0,0,9,11669.26,1800.67
2025-05-16,27,1297.28,0,0,20,25945.62,4015.42
2025-05-17,27,1297.87,0,0,10,12978.68,2013.58
2025-05-18,27,1298.8,0,0,18,23378.35,3641.17
2025-05-19,27,1297.46,0,0,16,20759.34,3215.18
2025-05-20,27,1299.48,1,0,34,44182.45,6901.11
2025-05-21,27,1297.25,0,0,14,18161.44,2810.3
2025-05-22,27,1298.32,1,0,25,32458.12,5045.37
2025-05-23,27,1297.08,0,0,20,25941.53,4011.33
2025-05-24,27,1295.83,0,0,22,28508.35,4385.13
2025-05-25,27,1298.75,0,0,24,31169.9,4853.66
2025-05-26,27,1300.26,1,0,24,31206.17,4889.93
2025-05-27,27,1299.51,0,0,17,22091.61,3450.94
2025-05-28,27,1302.24,0,0,23,29951.6,4731.87
2025-05-29,27,1302.47,0,0,16,20839.47,3295.31
2025-05-30,27,1305.87,0,0,23,30035.1,4815.37
2025-05-31,27,1306.97,0,0,26,33981.33,5472.07
2025-06-01,27,1309.35,0,0,18,23568.22,3831.04
2025-06-02,27,1309.63,0,0,23,30121.58,4901.85
2025-06-03,27,1308.43,0,0,21,27477.13,4450.42
2025-06-04,27,1309.17,0,0,20,26183.38,4253.18
2025-06-05,27,1305.71,0,0,23,30031.42,4811.69
2025-06-06,27,1307.61,0,0,22,28767.44,4644.22
2025-06-07,27,1309.84,0,0,21,27506.71,4480.0
2025-06-08,27,1310.75,0,0,23,30147.28,4927.55
2025-06-09,27,1311.0,0,0,20,26219.91,4289.71
2025-06-10,27,1307.71,0,0,15,19615.69,3168.04
2025-06-11,27,1309.7,0,0,23,30123.07,4903.34
2025-06-12,27,1309.29,0,0,24,31423.03,5106.79
2025-06-13,27,1309.25,0,0,19,24875.82,4042.13
2025-06-14,27,1308.53,0,0,10,13085.3,2120.2
2025-06-15,27,1307.81,0,0,23,30079.53,4859.8
2025-06-16,27,1307.2,0,0,16,20915.16,3371.0
2025-06-17,27,1306.69,0,0,25,32667.37,5254.62
2025-06-18,27,1309.19,0,0,22,28802.17,4678.95
2025-06-19,27,1307.93,0,0,14,18311.02,2959.88
2025-06-20,27,1306.3,0,0,11,14369.31,2307.7
2025-06-21,27,1305.0,0,0,18,23490.06,3752.88
2025-06-22,27,1303.29,0,0,24,31278.95,4962.71
2025-06-23,27,1303.35,1,0,22,28673.74,4550.52
2025-06-24,27,1302.15,0,0,18,23438.77,3701.59
2025-06-25,27,1302.26,0,0,28,36463.23,5760.95
2025-06-26,27,1303.46,1,0,34,44317.67,7036.33
2025-06-27,27,1305.02,0,0,29,37845.57,6046.78
2025-06-28,27,1307.07,0,0,23,30062.53,4842.8
2025-06-29,27,1306.0,0,0,20,26120.05,4189.85
2025-06-30,27,1305.86,0,0,17,22199.61,3558.94
2025-07-01,27,1307.82,0,0,24,31387.65,5071.41
2025-07-02,27,1307.7,0,0,15,19615.49,3167.84
2025-07-03,27,1305.63,0,0,23,30029.39,4809.66
2025-07-04,27,1303.86,0,0,20,26077.12,4146.92
2025-07-05,27,1303.35,0,0,19,24763.64,3929.95
2025-07-06,27,1305.54,0,0,22,28721.95,4598.73
2025-07-07,27,1301.73,0,0,19,24732.83,3899.14
2025-07-08,27,1302.74,0,0,14,18238.39,2887.25
2025-07-09,27,1300.66,0,0,19,24712.63,3878.94
2025-07-10,27,1301.99,0,0,20,26039.9,4109.7
2025-07-11,27,1299.06,0,0,25,32476.41,5063.66
2025-07-12,27,1295.71,0,0,22,28505.53,4382.31
2025-07-13,27,1291.32,0,0,17,21952.45,3311.78
2025-07-14,27,1291.59,0,0,21,27123.39,4096.68
2025-07-15,27,1291.38,0,0,18,23244.85,3507.67
2025-07-16,27,1293.42,0,0,17,21988.19,3347.52
2025-07-17,27,1293.87,0,0,24,31052.94,4736.7
2025-07-18,27,1294.09,0,0,17,21999.51,3358.84
2025-07-19,27,1291.48,0,0,21,27121.05,4094.34
2025-07-20,27,1288.87,0,0,23,29644.12,4424.39
2025-07-21,27,1286.21,0,0,24,30869.16,4552.92
2025-07-22,27,1285.47,0,0,29,37278.64,5479.85
2025-07-23,27,1283.74,0,0,21,26958.63,3931.92
2025-07-24,27,1281.58,0,0,25,32039.4,4626.65
2025-07-25,27,1280.03,0,0,25,32000.75,4588.0
2025-07-26,27,1281.61,0,0,13,16660.87,2406.24
2025-07-27,27,1282.59,0,0,19,24369.26,3535.57
