date,product_id,price,is_promo,is_stockout,units_sold,revenue,margin,competitor_price,product_name,category,brand,base_cost,base_price,dow,is_weekend,week,month,year,lag1_units,lag7_units,roll7_units_mean,roll14_units_mean,ok_for_elasticity
2025-04-02,24,1229.41,0,0,24,29505.84,6615.12,1231.27,Prod 24,Books,Zephyr,953.78,1238.87,2,0,14,4,2025,21.0,49.0,20.0,20.571428571428573,1
2025-04-03,24,1228.42,0,0,21,25796.82,5767.44,1231.23,Prod 24,Books,Zephyr,953.78,1238.87,3,0,14,4,2025,24.0,16.0,20.714285714285715,21.285714285714285,1
2025-04-04,24,1228.92,0,0,15,18433.8,4127.1,1234.05,Prod 24,Books,Zephyr,953.78,1238.87,4,0,14,4,2025,21.0,28.0,18.857142857142858,21.142857142857142,1
2025-04-05,24,1229.78,0,0,26,31974.28,7176.0,1229.44,Prod 24,Books,Zephyr,953.78,1238.87,5,1,14,4,2025,15.0,16.0,20.285714285714285,21.571428571428573,1
2025-04-06,24,1228.88,0,0,17,20890.96,4676.7,1228.04,Prod 24,Books,Zephyr,953.78,1238.87,6,1,14,4,2025,26.0,10.0,21.285714285714285,21.642857142857142,1
2025-04-07,24,1228.79,0,0,21,25804.59,5775.21,1228.99,Prod 24,Books,Zephyr,953.78,1238.87,0,0,15,4,2025,17.0,25.0,20.714285714285715,21.928571428571427,1
2025-04-08,24,1227.55,0,0,25,30688.75,6844.25,1230.24,Prod 24,Books,Zephyr,953.78,1238.87,1,0,15,4,2025,21.0,21.0,21.285714285714285,22.428571428571427,1
2025-04-09,24,1226.42,0,0,16,19622.72,4362.24,1228.55,Prod 24,Books,Zephyr,953.78,1238.87,2,0,15,4,2025,25.0,24.0,20.142857142857142,20.071428571428573,1
2025-04-10,24,1225.51,0,0,26,31863.26,7064.98,1228.67,Prod 24,Books,Zephyr,953.78,1238.87,3,0,15,4,2025,16.0,21.0,20.857142857142858,20.785714285714285,1
2025-04-11,24,1226.88,0,0,20,24537.6,5462.0,1226.31,Prod 24,Books,Zephyr,953.78,1238.87,4,0,15,4,2025,26.0,15.0,21.571428571428573,20.214285714285715,1
2025-04-12,24,1228.46,1,0,38,46681.48,10437.84,1223.4,Prod 24,Books,Zephyr,953.78,1238.87,5,1,15,4,2025,20.0,26.0,23.285714285714285,21.785714285714285,1
2025-04-13,24,1226.75,0,0,27,33122.25,7370.19,1218.18,Prod 24,Books,Zephyr,953.78,1238.87,6,1,15,4,2025,38.0,17.0,24.714285714285715,23.0,1
2025-04-14,24,1225.2,0,0,24,29404.8,6514.08,1217.04,Prod 24,Books,Zephyr,953.78,1238.87,0,0,16,4,2025,27.0,21.0,25.142857142857142,22.928571428571427,1
2025-04-15,24,1221.86,0,1,0,0.0,0.0,1212.64,Prod 24,Books,Zephyr,953.78,1238.87,1,0,16,4,2025,24.0,25.0,21.571428571428573,21.428571428571427,0
2025-04-16,24,1218.57,0,0,15,18278.55,3971.85,1218.32,Prod 24,Books,Zephyr,953.78,1238.87,2,0,16,4,2025,0.0,16.0,21.428571428571427,20.785714285714285,1
2025-04-17,24,1216.87,0,0,22,26771.14,5787.98,1222.9,Prod 24,Books,Zephyr,953.78,1238.87,3,0,16,4,2025,15.0,26.0,20.857142857142858,20.857142857142858,1
2025-04-18,24,1218.59,1,0,29,35339.11,7679.49,1223.45,Prod 24,Books,Zephyr,953.78,1238.87,4,0,16,4,2025,22.0,20.0,22.142857142857142,21.857142857142858,1
2025-04-19,24,1219.52,0,0,27,32927.04,7174.98,1221.58,Prod 24,Books,Zephyr,953.78,1238.87,5,1,16,4,2025,29.0,38.0,20.571428571428573,21.928571428571427,1
2025-04-20,24,1217.96,0,0,25,30449.0,6604.5,1214.33,Prod 24,Books,Zephyr,953.78,1238.87,6,1,16,4,2025,27.0,27.0,20.285714285714285,22.5,1
2025-04-21,24,1218.1,0,0,22,26798.2,5815.04,1214.7,Prod 24,Books,Zephyr,953.78,1238.87,0,0,17,4,2025,25.0,24.0,20.0,22.571428571428573,1
2025-04-22,24,1216.2,0,0,23,27972.6,6035.66,1213.25,Prod 24,Books,Zephyr,953.78,1238.87,1,0,17,4,2025,22.0,0.0,23.285714285714285,22.428571428571427,1
2025-04-23,24,1213.24,0,0,13,15772.12,3372.98,1214.42,Prod 24,Books,Zephyr,953.78,1238.87,2,0,17,4,2025,23.0,15.0,23.0,22.214285714285715,1
2025-04-24,24,1212.33,0,0,18,21821.94,4653.9,1212.45,Prod 24,Books,Zephyr,953.78,1238.87,3,0,17,4,2025,13.0,22.0,22.428571428571427,21.642857142857142,1
2025-04-25,24,1212.51,0,1,0,0.0,0.0,1211.85,Prod 24,Books,Zephyr,953.78,1238.87,4,0,17,4,2025,18.0,29.0,18.285714285714285,20.214285714285715,0
2025-04-26,24,1211.79,0,0,14,16965.06,3612.14,1210.09,Prod 24,Books,Zephyr,953.78,1238.87,5,1,17,4,2025,0.0,27.0,16.428571428571427,18.5,1
2025-04-27,24,1211.41,1,0,34,41187.94,8759.42,1210.79,Prod 24,Books,Zephyr,953.78,1238.87,6,1,17,4,2025,14.0,25.0,17.714285714285715,19.0,1
2025-04-28,24,1212.05,0,0,15,18180.75,3874.05,1211.87,Prod 24,Books,Zephyr,953.78,1238.87,0,0,18,4,2025,34.0,22.0,16.714285714285715,18.357142857142858,1
2025-04-29,24,1211.89,0,0,22,26661.58,5678.42,1212.5,Prod 24,Books,Zephyr,953.78,1238.87,1,0,18,4,2025,15.0,23.0,16.571428571428573,19.928571428571427,1
2025-04-30,24,1213.0,0,0,28,33964.0,7258.16,1218.6,Prod 24,Books,Zephyr,953.78,1238.87,2,0,18,4,2025,22.0,13.0,18.714285714285715,20.857142857142858,1
2025-05-01,24,1216.55,0,0,17,20681.35,4467.09,1218.26,Prod 24,Books,Zephyr,953.78,1238.87,3,0,18,5,2025,28.0,18.0,18.571428571428573,20.5,1
2025-05-02,24,1217.53,0,0,14,17045.42,3692.5,1220.48,Prod 24,Books,Zephyr,953.78,1238.87,4,0,18,5,2025,17.0,0.0,20.571428571428573,19.428571428571427,1
2025-05-03,24,1219.75,0,0,27,32933.25,7181.19,1224.45,Prod 24,Books,Zephyr,953.78,1238.87,5,1,18,5,2025,14.0,14.0,22.428571428571427,19.428571428571427,1
2025-05-04,24,1221.28,0,0,12,14655.36,3210.0,1225.62,Prod 24,Books,Zephyr,953.78,1238.87,6,1,18,5,2025,27.0,34.0,19.285714285714285,18.5,1
2025-05-05,24,1224.12,0,0,20,24482.4,5406.8,1221.08,Prod 24,Books,Zephyr,953.78,1238.87,0,0,19,5,2025,12.0,15.0,20.0,18.357142857142858,1
2025-05-06,24,1224.24,0,0,15,18363.6,4056.9,1221.36,Prod 24,Books,Zephyr,953.78,1238.87,1,0,19,5,2025,20.0,22.0,19.0,17.785714285714285,1
2025-05-07,24,1224.09,0,0,14,17137.26,3784.34,1222.87,Prod 24,Books,Zephyr,953.78,1238.87,2,0,19,5,2025,15.0,28.0,17.0,17.857142857142858,1
2025-05-08,24,1221.43,0,0,26,31757.18,6958.9,1222.96,Prod 24,Books,Zephyr,953.78,1238.87,3,0,19,5,2025,14.0,17.0,18.285714285714285,18.428571428571427,1
2025-05-09,24,1219.22,0,0,21,25603.62,5574.24,1222.07,Prod 24,Books,Zephyr,953.78,1238.87,4,0,19,5,2025,26.0,14.0,19.285714285714285,19.928571428571427,1
2025-05-10,24,1221.69,0,0,21,25655.49,5626.11,1223.01,Prod 24,Books,Zephyr,953.78,1238.87,5,1,19,5,2025,21.0,27.0,18.428571428571427,20.428571428571427,1
2025-05-11,24,1223.65,0,0,15,18354.75,4048.05,1224.7,Prod 24,Books,Zephyr,953.78,1238.87,6,1,19,5,2025,21.0,12.0,18.857142857142858,19.071428571428573,1
2025-05-12,24,1223.75,0,0,27,33041.25,7289.19,1222.99,Prod 24,Books,Zephyr,953.78,1238.87,0,0,20,5,2025,15.0,20.0,19.857142857142858,19.928571428571427,1
2025-05-13,24,1224.6,0,0,25,30615.0,6770.5,1219.8,Prod 24,Books,Zephyr,953.78,1238.87,1,0,20,5,2025,27.0,15.0,21.285714285714285,20.142857142857142,1
2025-05-14,24,1223.34,0,0,20,24466.8,5391.2,1220.84,Prod 24,Books,Zephyr,953.78,1238.87,2,0,20,5,2025,25.0,14.0,22.142857142857142,19.571428571428573,1
2025-05-15,24,1222.39,0,0,21,25670.19,5640.81,1221.87,Prod 24,Books,Zephyr,953.78,1238.87,3,0,20,5,2025,20.0,26.0,21.428571428571427,19.857142857142858,1
2025-05-16,24,1223.24,0,0,23,28134.52,6197.58,1223.46,Prod 24,Books,Zephyr,953.78,1238.87,4,0,20,5,2025,21.0,21.0,21.714285714285715,20.5,1
2025-05-17,24,1222.92,1,0,32,39133.44,8612.48,1221.12,Prod 24,Books,Zephyr,953.78,1238.87,5,1,20,5,2025,23.0,21.0,23.285714285714285,20.857142857142858,1
2025-05-18,24,1223.12,0,0,23,28131.76,6194.82,1225.31,Prod 24,Books,Zephyr,953.78,1238.87,6,1,20,5,2025,32.0,15.0,24.428571428571427,21.642857142857142,1
2025-05-19,24,1224.12,0,0,26,31827.12,7028.84,1231.64,Prod 24,Books,Zephyr,953.78,1238.87,0,0,21,5,2025,23.0,27.0,24.285714285714285,22.071428571428573,1
2025-05-20,24,1225.57,0,0,24,29413.68,6522.96,1235.91,Prod 24,Books,Zephyr,953.78,1238.87,1,0,21,5,2025,26.0,25.0,24.142857142857142,22.714285714285715,1
2025-05-21,24,1227.39,0,0,12,14728.68,3283.32,1237.9,Prod 24,Books,Zephyr,953.78,1238.87,2,0,21,5,2025,24.0,20.0,23.0,22.571428571428573,1
2025-05-22,24,1229.07,0,0,25,30726.75,6882.25,1236.74,Prod 24,Books,Zephyr,953.78,1238.87,3,0,21,5,2025,12.0,21.0,23.571428571428573,22.5,1
2025-05-23,24,1229.36,0,0,24,29504.64,6613.92,1232.55,Prod 24,Books,Zephyr,953.78,1238.87,4,0,21,5,2025,25.0,23.0,23.714285714285715,22.714285714285715,1
2025-05-24,24,1228.87,0,0,23,28264.01,6327.07,1230.52,Prod 24,Books,Zephyr,953.78,1238.87,5,1,21,5,2025,24.0,32.0,22.428571428571427,22.857142857142858,1
2025-05-25,24,1227.37,0,0,17,20865.29,4651.03,1233.69,Prod 24,Books,Zephyr,953.78,1238.87,6,1,21,5,2025,23.0,23.0,21.571428571428573,23.0,1
2025-05-26,24,1229.57,1,0,38,46723.66,10480.02,1230.3,Prod 24,Books,Zephyr,953.78,1238.87,0,0,22,5,2025,17.0,26.0,23.285714285714285,23.785714285714285,1
2025-05-27,24,1230.83,0,0,20,24616.6,5541.0,1229.8,Prod 24,Books,Zephyr,953.78,1238.87,1,0,22,5,2025,38.0,24.0,22.714285714285715,23.428571428571427,1
2025-05-28,24,1231.23,0,0,25,30780.75,6936.25,1233.92,Prod 24,Books,Zephyr,953.78,1238.87,2,0,22,5,2025,20.0,12.0,24.571428571428573,23.785714285714285,1
2025-05-29,24,1230.51,0,0,19,23379.69,5257.87,1232.15,Prod 24,Books,Zephyr,953.78,1238.87,3,0,22,5,2025,25.0,25.0,23.714285714285715,23.642857142857142,1
2025-05-30,24,1229.63,0,0,24,29511.12,6620.4,1232.18,Prod 24,Books,Zephyr,953.78,1238.87,4,0,22,5,2025,19.0,24.0,23.714285714285715,23.714285714285715,1
2025-05-31,24,1231.26,0,0,22,27087.72,6104.56,1232.46,Prod 24,Books,Zephyr,953.78,1238.87,5,1,22,5,2025,24.0,23.0,23.571428571428573,23.0,1
2025-06-01,24,1230.77,0,0,23,28307.71,6370.77,1232.78,Prod 24,Books,Zephyr,953.78,1238.87,6,1,22,6,2025,22.0,17.0,24.428571428571427,23.0,1
2025-06-02,24,1232.18,0,0,22,27107.96,6124.8,1231.67,Prod 24,Books,Zephyr,953.78,1238.87,0,0,23,6,2025,23.0,38.0,22.142857142857142,22.714285714285715,1
2025-06-03,24,1233.01,0,0,12,14796.12,3350.76,1232.84,Prod 24,Books,Zephyr,953.78,1238.87,1,0,23,6,2025,22.0,20.0,21.0,21.857142857142858,1
2025-06-04,24,1233.99,0,0,12,14807.88,3362.52,1235.58,Prod 24,Books,Zephyr,953.78,1238.87,2,0,23,6,2025,12.0,25.0,19.142857142857142,21.857142857142858,1
2025-06-05,24,1233.16,0,0,19,23430.04,5308.22,1234.38,Prod 24,Books,Zephyr,953.78,1238.87,3,0,23,6,2025,12.0,19.0,19.142857142857142,21.428571428571427,1
2025-06-06,24,1232.57,0,0,19,23418.83,5297.01,1235.98,Prod 24,Books,Zephyr,953.78,1238.87,4,0,23,6,2025,19.0,24.0,18.428571428571427,21.071428571428573,1
2025-06-07,24,1233.0,0,0,10,12330.0,2792.2,1234.95,Prod 24,Books,Zephyr,953.78,1238.87,5,1,23,6,2025,19.0,22.0,16.714285714285715,20.142857142857142,1
2025-06-08,24,1234.38,0,0,16,19750.08,4489.6,1235.88,Prod 24,Books,Zephyr,953.78,1238.87,6,1,23,6,2025,10.0,23.0,15.714285714285714,20.071428571428573,1
2025-06-09,24,1233.62,0,0,15,18504.3,4197.6,1233.97,Prod 24,Books,Zephyr,953.78,1238.87,0,0,24,6,2025,16.0,22.0,14.714285714285714,18.428571428571427,1
2025-06-10,24,1234.86,0,0,21,25932.06,5902.68,1229.01,Prod 24,Books,Zephyr,953.78,1238.87,1,0,24,6,2025,15.0,12.0,16.0,18.5,1
2025-06-11,24,1236.28,0,0,25,30907.0,7062.5,1229.89,Prod 24,Books,Zephyr,953.78,1238.87,2,0,24,6,2025,21.0,12.0,17.857142857142858,18.5,1
2025-06-12,24,1237.57,0,0,24,29701.68,6810.96,1237.12,Prod 24,Books,Zephyr,953.78,1238.87,3,0,24,6,2025,25.0,19.0,18.571428571428573,18.857142857142858,1
2025-06-13,24,1236.3,0,0,21,25962.3,5932.92,1234.45,Prod 24,Books,Zephyr,953.78,1238.87,4,0,24,6,2025,24.0,19.0,18.857142857142858,18.642857142857142,1
2025-06-14,24,1239.25,0,0,14,17349.5,3996.58,1239.19,Prod 24,Books,Zephyr,953.78,1238.87,5,1,24,6,2025,21.0,10.0,19.428571428571427,18.071428571428573,1
2025-06-15,24,1240.72,0,0,17,21092.24,4877.98,1243.03,Prod 24,Books,Zephyr,953.78,1238.87,6,1,24,6,2025,14.0,16.0,19.571428571428573,17.642857142857142,1
2025-06-16,24,1240.67,0,0,29,35979.43,8319.81,1243.02,Prod 24,Books,Zephyr,953.78,1238.87,0,0,25,6,2025,17.0,15.0,21.571428571428573,18.142857142857142,1
2025-06-17,24,1240.51,1,0,35,43417.85,10035.55,1244.68,Prod 24,Books,Zephyr,953.78,1238.87,1,0,25,6,2025,29.0,21.0,23.571428571428573,19.785714285714285,1
2025-06-18,24,1241.63,1,0,29,36007.27,8347.65,1246.12,Prod 24,Books,Zephyr,953.78,1238.87,2,0,25,6,2025,35.0,25.0,24.142857142857142,21.0,1
2025-06-19,24,1244.24,0,0,22,27373.28,6390.12,1241.66,Prod 24,Books,Zephyr,953.78,1238.87,3,0,25,6,2025,29.0,24.0,23.857142857142858,21.214285714285715,1
2025-06-20,24,1242.43,0,0,29,36030.47,8370.85,1241.97,Prod 24,Books,Zephyr,953.78,1238.87,4,0,25,6,2025,22.0,21.0,25.0,21.928571428571427,1
2025-06-21,24,1241.52,0,0,20,24830.4,5754.8,1238.37,Prod 24,Books,Zephyr,953.78,1238.87,5,1,25,6,2025,29.0,14.0,25.857142857142858,22.642857142857142,1
2025-06-22,24,1243.38,0,0,12,14920.56,3475.2,1239.45,Prod 24,Books,Zephyr,953.78,1238.87,6,1,25,6,2025,20.0,17.0,25.142857142857142,22.357142857142858,1
2025-06-23,24,1242.8,0,0,17,21127.6,4913.34,1242.61,Prod 24,Books,Zephyr,953.78,1238.87,0,0,26,6,2025,12.0,29.0,23.428571428571427,22.5,1
2025-06-24,24,1242.47,1,0,35,43486.45,10104.15,1240.73,Prod 24,Books,Zephyr,953.78,1238.87,1,0,26,6,2025,17.0,35.0,23.428571428571427,23.5,1
2025-06-25,24,1242.63,0,0,23,28580.49,6643.55,1236.08,Prod 24,Books,Zephyr,953.78,1238.87,2,0,26,6,2025,35.0,29.0,22.571428571428573,23.357142857142858,1
2025-06-26,24,1240.8,1,0,33,40946.4,9471.66,1239.05,Prod 24,Books,Zephyr,953.78,1238.87,3,0,26,6,2025,23.0,22.0,24.142857142857142,24.0,1
2025-06-27,24,1239.43,1,0,41,50816.63,11711.65,1238.6,Prod 24,Books,Zephyr,953.78,1238.87,4,0,26,6,2025,33.0,29.0,25.857142857142858,25.428571428571427,1
2025-06-28,24,1238.58,0,0,19,23533.02,5411.2,1237.76,Prod 24,Books,Zephyr,953.78,1238.87,5,1,26,6,2025,41.0,20.0,25.714285714285715,25.785714285714285,1
2025-06-29,24,1236.93,0,0,15,18553.95,4247.25,1237.85,Prod 24,Books,Zephyr,953.78,1238.87,6,1,26,6,2025,19.0,12.0,26.142857142857142,25.642857142857142,1
2025-06-30,24,1236.18,0,0,32,39557.76,9036.8,1236.94,Prod 24,Books,Zephyr,953.78,1238.87,0,0,27,6,2025,15.0,17.0,28.285714285714285,25.857142857142858,1
2025-07-01,24,1238.91,0,0,13,16105.83,3706.69,1236.54,Prod 24,Books,Zephyr,953.78,1238.87,1,0,27,7,2025,32.0,35.0,25.142857142857142,24.285714285714285,1
2025-07-02,24,1238.37,0,0,26,32197.62,7399.34,1238.08,Prod 24,Books,Zephyr,953.78,1238.87,2,0,27,7,2025,13.0,23.0,25.571428571428573,24.071428571428573,1
2025-07-03,24,1238.48,1,0,31,38392.88,8825.7,1237.37,Prod 24,Books,Zephyr,953.78,1238.87,3,0,27,7,2025,26.0,33.0,25.285714285714285,24.714285714285715,1
2025-07-04,24,1238.35,0,0,20,24767.0,5691.4,1234.86,Prod 24,Books,Zephyr,953.78,1238.87,4,0,27,7,2025,31.0,41.0,22.285714285714285,24.071428571428573,1
2025-07-05,24,1237.95,1,0,31,38376.45,8809.27,1232.98,Prod 24,Books,Zephyr,953.78,1238.87,5,1,27,7,2025,20.0,19.0,24.0,24.857142857142858,1
2025-07-06,24,1236.77,0,0,19,23498.63,5376.81,1231.74,Prod 24,Books,Zephyr,953.78,1238.87,6,1,27,7,2025,31.0,15.0,24.571428571428573,25.357142857142858,1
2025-07-07,24,1235.02,0,0,13,16055.26,3656.12,1231.0,Prod 24,Books,Zephyr,953.78,1238.87,0,0,28,7,2025,19.0,32.0,21.857142857142858,25.071428571428573,1
2025-07-08,24,1233.21,0,0,20,24664.2,5588.6,1227.27,Prod 24,Books,Zephyr,953.78,1238.87,1,0,28,7,2025,13.0,13.0,22.857142857142858,24.0,1
2025-07-09,24,1232.31,0,0,15,18484.65,4177.95,1228.77,Prod 24,Books,Zephyr,953.78,1238.87,2,0,28,7,2025,20.0,26.0,21.285714285714285,23.428571428571427,1
2025-07-10,24,1231.83,0,0,22,27100.26,6117.1,1232.86,Prod 24,Books,Zephyr,953.78,1238.87,3,0,28,7,2025,15.0,31.0,20.0,22.642857142857142,1
2025-07-11,24,1232.62,0,0,23,28350.26,6413.32,1232.94,Prod 24,Books,Zephyr,953.78,1238.87,4,0,28,7,2025,22.0,20.0,20.428571428571427,21.357142857142858,1
2025-07-12,24,1233.51,0,0,20,24670.2,5594.6,1233.53,Prod 24,Books,Zephyr,953.78,1238.87,5,1,28,7,2025,23.0,31.0,18.857142857142858,21.428571428571427,1
2025-07-13,24,1231.67,0,0,22,27096.74,6113.58,1233.89,Prod 24,Books,Zephyr,953.78,1238.87,6,1,28,7,2025,20.0,19.0,19.285714285714285,21.928571428571427,1
2025-07-14,24,1230.49,0,0,17,20918.33,4704.07,1232.66,Prod 24,Books,Zephyr,953.78,1238.87,0,0,29,7,2025,22.0,13.0,19.857142857142858,20.857142857142858,1
2025-07-15,24,1230.89,0,0,19,23386.91,5265.09,1235.26,Prod 24,Books,Zephyr,953.78,1238.87,1,0,29,7,2025,17.0,20.0,19.714285714285715,21.285714285714285,1
2025-07-16,24,1231.15,0,0,12,14773.8,3328.44,1234.73,Prod 24,Books,Zephyr,953.78,1238.87,2,0,29,7,2025,19.0,15.0,19.285714285714285,20.285714285714285,1
2025-07-17,24,1234.62,0,0,26,32100.12,7301.84,1239.85,Prod 24,Books,Zephyr,953.78,1238.87,3,0,29,7,2025,12.0,22.0,19.857142857142858,19.928571428571427,1
2025-07-18,24,1237.6,0,0,16,19801.6,4541.12,1236.95,Prod 24,Books,Zephyr,953.78,1238.87,4,0,29,7,2025,26.0,23.0,18.857142857142858,19.642857142857142,1
2025-07-19,24,1238.34,0,0,17,21051.78,4837.52,1242.76,Prod 24,Books,Zephyr,953.78,1238.87,5,1,29,7,2025,16.0,20.0,18.428571428571427,18.642857142857142,1
2025-07-20,24,1240.09,0,0,21,26041.89,6012.51,1242.75,Prod 24,Books,Zephyr,953.78,1238.87,6,1,29,7,2025,17.0,22.0,18.285714285714285,18.785714285714285,1
2025-07-21,24,1239.17,0,0,19,23544.23,5422.41,1240.29,Prod 24,Books,Zephyr,953.78,1238.87,0,0,30,7,2025,21.0,17.0,18.571428571428573,19.214285714285715,1
2025-07-22,24,1240.04,0,0,21,26040.84,6011.46,1236.95,Prod 24,Books,Zephyr,953.78,1238.87,1,0,30,7,2025,19.0,19.0,18.857142857142858,19.285714285714285,1
2025-07-23,24,1239.66,0,0,12,14875.92,3430.56,1237.46,Prod 24,Books,Zephyr,953.78,1238.87,2,0,30,7,2025,21.0,12.0,18.857142857142858,19.071428571428573,1
2025-07-24,24,1239.3,0,0,18,22307.4,5139.36,1236.31,Prod 24,Books,Zephyr,953.78,1238.87,3,0,30,7,2025,12.0,26.0,17.714285714285715,18.785714285714285,1
2025-07-25,24,1240.7,0,0,20,24814.0,5738.4,1239.7,Prod 24,Books,Zephyr,953.78,1238.87,4,0,30,7,2025,18.0,16.0,18.285714285714285,18.571428571428573,1
2025-07-26,24,1239.3,0,0,25,30982.5,7138.0,1240.07,Prod 24,Books,Zephyr,953.78,1238.87,5,1,30,7,2025,20.0,17.0,19.428571428571427,18.928571428571427,1
2025-07-27,24,1240.3,0,0,20,24806.0,5730.4,1242.22,Prod 24,Books,Zephyr,953.78,1238.87,6,1,30,7,2025,25.0,21.0,19.285714285714285,18.785714285714285,1
2025-07-28,24,1240.64,0,0,18,22331.52,5163.48,1239.43,Prod 24,Books,Zephyr,953.78,1238.87,0,0,31,7,2025,20.0,19.0,19.142857142857142,18.857142857142858,1
2024-12-01,25,1153.61,0,0,9,10382.49,2216.07,1151.99,Prod 25,Beauty,Astra,907.38,1155.66,6,1,48,12,2024,,,9.0,9.0,1
2024-12-02,25,1151.79,0,0,21,24187.59,5132.61,1155.66,Prod 25,Beauty,Astra,907.38,1155.66,0,0,49,12,2024,9.0,,15.0,15.0,1
2024-12-03,25,1155.77,0,0,16,18492.32,3974.24,1161.37,Prod 25,Beauty,Astra,907.38,1155.66,1,0,49,12,2024,21.0,,15.333333333333334,15.333333333333334,1
2024-12-04,25,1156.57,0,0,19,21974.83,4734.61,1161.95,Prod 25,Beauty,Astra,907.38,1155.66,2,0,49,12,2024,16.0,,16.25,16.25,1
2024-12-05,25,1157.43,0,0,16,18518.88,4000.8,1158.53,Prod 25,Beauty,Astra,907.38,1155.66,3,0,49,12,2024,19.0,,16.2,16.2,1
2024-12-06,25,1156.43,0,0,16,18502.88,3984.8,1153.77,Prod 25,Beauty,Astra,907.38,1155.66,4,0,49,12,2024,16.0,,16.166666666666668,16.166666666666668,1
2024-12-07,25,1154.24,0,0,24,27701.76,5924.64,1149.11,Prod 25,Beauty,Astra,907.38,1155.66,5,1,49,12,2024,16.0,,17.285714285714285,17.285714285714285,1
2024-12-08,25,1152.54,0,0,29,33423.66,7109.64,1148.5,Prod 25,Beauty,Astra,907.38,1155.66,6,1,49,12,2024,24.0,9.0,20.142857142857142,18.75,1
2024-12-09,25,1152.14,0,0,23,26499.22,5629.48,1149.73,Prod 25,Beauty,Astra,907.38,1155.66,0,0,50,12,2024,29.0,21.0,20.428571428571427,19.22222222222222,1
2024-12-10,25,1152.3,0,1,0,0.0,0.0,1149.78,Prod 25,Beauty,Astra,907.38,1155.66,1,0,50,12,2024,23.0,16.0,18.142857142857142,17.3,0
2024-12-11,25,1151.38,0,0,16,18422.08,3904.0,1146.12,Prod 25,Beauty,Astra,907.38,1155.66,2,0,50,12,2024,0.0,19.0,17.714285714285715,17.181818181818183,1
2024-12-12,25,1154.06,0,0,22,25389.32,5426.96,1149.12,Prod 25,Beauty,Astra,907.38,1155.66,3,0,50,12,2024,16.0,16.0,18.571428571428573,17.583333333333332,1
2024-12-13,25,1150.65,1,0,33,37971.45,8027.91,1147.27,Prod 25,Beauty,Astra,907.38,1155.66,4,0,50,12,2024,22.0,16.0,21.0,18.76923076923077,1
2024-12-14,25,1149.68,0,0,32,36789.76,7753.6,1146.1,Prod 25,Beauty,Astra,907.38,1155.66,5,1,50,12,2024,33.0,24.0,22.142857142857142,19.714285714285715,1
2024-12-15,25,1148.24,0,0,25,28706.0,6021.5,1145.35,Prod 25,Beauty,Astra,907.38,1155.66,6,1,50,12,2024,32.0,29.0,21.571428571428573,20.857142857142858,1
2024-12-16,25,1147.87,0,0,14,16070.18,3366.86,1146.79,Prod 25,Beauty,Astra,907.38,1155.66,0,0,51,12,2024,25.0,23.0,20.285714285714285,20.357142857142858,1
2024-12-17,25,1145.98,0,0,7,8021.86,1670.2,1148.33,Prod 25,Beauty,Astra,907.38,1155.66,1,0,51,12,2024,14.0,0.0,21.285714285714285,19.714285714285715,1
2024-12-18,25,1147.55,0,0,24,27541.2,5764.08,1146.64,Prod 25,Beauty,Astra,907.38,1155.66,2,0,51,12,2024,7.0,16.0,22.428571428571427,20.071428571428573,1
2024-12-19,25,1144.62,0,0,15,17169.3,3558.6,1145.27,Prod 25,Beauty,Astra,907.38,1155.66,3,0,51,12,2024,24.0,22.0,21.428571428571427,20.0,1
2024-12-20,25,1144.45,0,0,19,21744.55,4504.33,1144.82,Prod 25,Beauty,Astra,907.38,1155.66,4,0,51,12,2024,15.0,33.0,19.428571428571427,20.214285714285715,1
2024-12-21,25,1145.87,0,0,14,16042.18,3338.86,1143.78,Prod 25,Beauty,Astra,907.38,1155.66,5,1,51,12,2024,19.0,32.0,16.857142857142858,19.5,1
2024-12-22,25,1145.32,0,0,26,29778.32,6186.44,1144.31,Prod 25,Beauty,Astra,907.38,1155.66,6,1,51,12,2024,14.0,25.0,17.0,19.285714285714285,1
2024-12-23,25,1146.25,0,0,21,24071.25,5016.27,1146.1,Prod 25,Beauty,Astra,907.38,1155.66,0,0,52,12,2024,26.0,14.0,18.0,19.142857142857142,1
2024-12-24,25,1147.73,0,0,16,18363.68,3845.6,1148.02,Prod 25,Beauty,Astra,907.38,1155.66,1,0,52,12,2024,21.0,7.0,19.285714285714285,20.285714285714285,1
2024-12-25,25,1147.64,0,0,22,25248.08,5285.72,1144.21,Prod 25,Beauty,Astra,907.38,1155.66,2,0,52,12,2024,16.0,24.0,19.0,20.714285714285715,1
2024-12-26,25,1149.6,1,0,33,37936.8,7993.26,1144.22,Prod 25,Beauty,Astra,907.38,1155.66,3,0,52,12,2024,22.0,15.0,21.571428571428573,21.5,1
2024-12-27,25,1149.39,0,0,14,16091.46,3388.14,1145.14,Prod 25,Beauty,Astra,907.38,1155.66,4,0,52,12,2024,33.0,19.0,20.857142857142858,20.142857142857142,1
2024-12-28,25,1149.6,0,0,16,18393.6,3875.52,1147.57,Prod 25,Beauty,Astra,907.38,1155.66,5,1,52,12,2024,14.0,14.0,21.142857142857142,19.0,1
2024-12-29,25,1149.04,0,0,16,18384.64,3866.56,1146.26,Prod 25,Beauty,Astra,907.38,1155.66,6,1,52,12,2024,16.0,26.0,19.714285714285715,18.357142857142858,1
